2,308,60.000000,0.056970,70.000000,0.0,80.000000,0.0,90.000000,0.0
3,49,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.061213,90.000000,0.0
3,113,10.000000,0.050246,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
3,212,10.000000,0.056415,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
3,438,10.000000,0.054688,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
3,455,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.054013,80.000000,0.0,90.000000,0.0
4,51,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.135727,80.000000,0.0,90.000000,0.0
4,56,10.000000,0.050756,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
4,108,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.102339,80.000000,0.0,90.000000,0.0
4,142,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.236925
4,261,10.000000,0.179883,20.000000,0.050883,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.123794,70.000000,0.057120,80.000000,1.164223,90.000000,0.0
4,278,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.054796,90.000000,0.0
4,310,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.070420
4,476,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.279115,70.000000,0.0,80.000000,0.0,90.000000,0.0
4,489,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.166913,80.000000,0.0,90.000000,0.0
5,80,50.000000,0.108085,60.000000,0.128440,70.000000,0.115422,80.000000,0.108085,90.000000,0.122170
6,1,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.135072,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
6,153,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.213715,80.000000,0.278036,90.000000,0.0
6,164,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.271274,70.000000,0.0,80.000000,0.0,90.000000,0.0
6,236,20.000000,0.0,30.000000,0.0,40.000000,0.053663,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
6,239,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.153323
6,280,10.000000,0.054133,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
6,308,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.057539,70.000000,0.0,80.000000,0.0,90.000000,0.0
6,340,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.085860,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
6,392,10.000000,0.190310,20.000000,0.176728,30.000000,0.092072,40.000000,0.144791,50.000000,0.170519,60.000000,0.189522,70.000000,0.150696,80.000000,0.090004,90.000000,0.084084
6,410,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.396541
6,440,10.000000,0.131927,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.997407,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.099863
7,89,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.227009,90.000000,0.0
7,103,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.105614,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
7,126,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.989494,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
7,167,10.000000,0.0,20.000000,0.0,30.000000,0.093036,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
7,221,10.000000,0.148161,20.000000,0.184928,30.000000,0.0,40.000000,0.098272,50.000000,0.274271,60.000000,1.215864,70.000000,0.080299,80.000000,0.0,90.000000,0.056709
7,327,10.000000,0.147887,20.000000,0.113210,30.000000,0.088316,40.000000,0.063883,50.000000,0.086275,60.000000,0.085977,70.000000,0.067770,80.000000,0.065885,90.000000,0.077915
7,354,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.068591,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
7,377,10.000000,0.110208,20.000000,0.107071,30.000000,0.079809,40.000000,0.099912,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
7,415,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.191124,70.000000,0.0,80.000000,0.0,90.000000,0.0
7,418,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.063599
7,446,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.212703,80.000000,0.0,90.000000,0.0
7,487,10.000000,0.134139,20.000000,0.0,30.000000,0.061639,40.000000,0.098175,50.000000,0.985320,60.000000,0.0,70.000000,0.0,80.000000,0.414362,90.000000,0.061041
8,43,10.000000,0.243711,20.000000,0.159717,30.000000,0.102435,40.000000,0.081369,50.000000,0.089717,60.000000,0.081646,70.000000,1.844079,80.000000,0.062219,90.000000,0.052093
8,94,10.000000,0.0,20.000000,0.059157,30.000000,0.0,40.000000,0.051088,50.000000,0.0,60.000000,0.081829,70.000000,0.0,80.000000,0.0,90.000000,0.0
8,103,20.000000,0.0,30.000000,0.0,40.000000,0.085498,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
8,112,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.064319,70.000000,0.0,80.000000,0.0,90.000000,0.0
8,124,30.000000,0.0,40.000000,0.0,50.000000,0.076176,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
8,213,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.050081,70.000000,0.0,80.000000,0.0,90.000000,0.0
8,266,10.000000,0.081095,20.000000,0.060933,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
8,310,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.077176
9,10,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.077859,70.000000,0.0,80.000000,0.0,90.000000,0.0
9,49,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.068261,80.000000,0.0,90.000000,0.0
9,177,10.000000,0.071274,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
9,219,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.157865,90.000000,0.320399
9,385,10.000000,0.093537,20.000000,0.171674,30.000000,0.096952,40.000000,0.061057,50.000000,0.0,60.000000,0.0,70.000000,0.376990,80.000000,0.0,90.000000,0.152029
9,449,10.000000,0.058192,20.000000,0.203113,30.000000,0.172097,40.000000,0.062114,50.000000,0.0,60.000000,0.0,70.000000,0.076812,80.000000,0.0,90.000000,0.0
10,108,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.104084,80.000000,0.0,90.000000,0.0
10,172,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.161135,90.000000,0.066206
10,313,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.052887,90.000000,0.0
10,384,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.063390
10,385,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.435232,80.000000,0.0,90.000000,0.0
10,458,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.228128,80.000000,0.0,90.000000,0.0
11,54,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.078195,70.000000,0.0,80.000000,0.0,90.000000,0.0
11,58,20.000000,0.093345,30.000000,0.127073,40.000000,0.150291,50.000000,0.144452,60.000000,0.128989,70.000000,0.147856,80.000000,0.157344,90.000000,0.096603
11,77,20.000000,0.0,30.000000,0.0,40.000000,0.051529,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.054969,90.000000,0.0
11,89,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.081956,70.000000,0.0,80.000000,0.0,90.000000,0.0
11,121,20.000000,0.076248,30.000000,0.0,40.000000,0.0,50.000000,0.064531,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
11,153,20.000000,0.092081,30.000000,0.116669,40.000000,0.159767,50.000000,0.106950,60.000000,0.143760,70.000000,0.145271,80.000000,0.113438,90.000000,0.123337
11,177,20.000000,0.0,30.000000,0.0,40.000000,0.063134,50.000000,0.0,60.000000,0.0,70.000000,0.075486,80.000000,0.056414,90.000000,0.0
11,211,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.057498
11,247,30.000000,0.0,40.000000,0.055553,50.000000,0.0,60.000000,0.0,70.000000,0.058639,80.000000,0.0,90.000000,0.054871
11,259,30.000000,0.0,40.000000,0.066205,50.000000,0.075166,60.000000,0.055537,70.000000,0.079035,80.000000,0.072617,90.000000,0.0
11,283,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.065972,70.000000,0.0,80.000000,0.0,90.000000,0.0
11,313,20.000000,0.149137,30.000000,0.141765,40.000000,0.127591,50.000000,0.143384,60.000000,0.170783,70.000000,0.163055,80.000000,0.139392,90.000000,0.129387
11,314,20.000000,0.058092,30.000000,0.086132,40.000000,0.0,50.000000,0.065978,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
11,318,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.051119,70.000000,0.050456,80.000000,0.087101,90.000000,0.0
11,350,40.000000,0.0,50.000000,0.0,60.000000,0.129612,70.000000,0.0,80.000000,0.0,90.000000,0.0
11,384,20.000000,0.076144,30.000000,0.105905,40.000000,0.105513,50.000000,0.119513,60.000000,0.085832,70.000000,0.086098,80.000000,0.124504,90.000000,0.129457
11,401,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.057423,90.000000,0.0
11,448,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.061758,80.000000,0.0,90.000000,0.0
11,458,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.081469,80.000000,0.0,90.000000,0.0
11,462,30.000000,0.0,40.000000,0.054244,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.260245
11,480,20.000000,0.0,30.000000,0.0,40.000000,0.086450,50.000000,0.066162,60.000000,0.065590,70.000000,0.050469,80.000000,0.058308,90.000000,0.0
11,481,20.000000,0.110334,30.000000,0.092805,40.000000,0.138050,50.000000,0.165667,60.000000,0.122410,70.000000,0.154279,80.000000,0.100078,90.000000,0.118980
12,0,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.057591,90.000000,0.0
12,25,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.052511,80.000000,0.0,90.000000,0.0
12,46,10.000000,0.052845,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
12,78,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.062472,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
12,92,10.000000,0.285989,20.000000,0.283127,30.000000,0.149272,40.000000,0.061248,50.000000,0.648786,60.000000,0.308990,70.000000,0.228805,80.000000,0.070699,90.000000,0.0
12,167,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.111010,60.000000,0.0,70.000000,0.065819,80.000000,0.0,90.000000,0.0
12,188,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.124772,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
12,222,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.211343,60.000000,0.0,70.000000,0.346997,80.000000,0.0,90.000000,0.0
12,297,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.774795,60.000000,0.199340,70.000000,0.0,80.000000,0.0,90.000000,0.0
12,364,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.054431,90.000000,0.0
13,4,10.000000,0.257164,20.000000,0.191908,30.000000,0.120264,40.000000,0.099748,50.000000,0.073196,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
13,35,10.000000,0.090713,20.000000,0.061553,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
13,36,10.000000,0.237602,20.000000,0.129949,30.000000,0.0,40.000000,0.0,50.000000,0.104945,60.000000,0.0,70.000000,0.181638,80.000000,0.093918,90.000000,0.0
13,51,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.202214,80.000000,0.0,90.000000,0.0
13,56,10.000000,0.247921,20.000000,0.273179,30.000000,0.209443,40.000000,0.066575,50.000000,0.0,60.000000,0.0,70.000000,1.228049,80.000000,0.0,90.000000,0.075554
13,85,10.000000,0.103133,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.058525,80.000000,0.0,90.000000,0.0
13,108,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.094758,80.000000,0.0,90.000000,0.0
13,111,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.050193,80.000000,0.0,90.000000,0.0
13,123,10.000000,0.055727,20.000000,0.0,30.000000,0.0,40.000000,0.054177,50.000000,0.0,60.000000,0.0,70.000000,0.055338,80.000000,0.0,90.000000,0.0
13,142,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.089512,90.000000,0.239799
13,143,10.000000,0.199550,20.000000,0.169191,30.000000,0.092380,40.000000,0.0,50.000000,1.842221,60.000000,0.0,70.000000,0.0,80.000000,0.609651,90.000000,0.0
13,170,10.000000,0.084777,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
13,185,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.053479,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
13,253,10.000000,0.117568,20.000000,0.094789,30.000000,0.099599,40.000000,0.060367,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.074923,90.000000,0.0
13,259,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.145054,90.000000,0.0
13,384,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.064919
13,476,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.294786,70.000000,0.0,80.000000,0.0,90.000000,0.0
14,8,10.000000,0.065118,20.000000,0.074524,30.000000,0.123828,40.000000,0.207641,50.000000,0.0,60.000000,0.0,70.000000,0.090833,80.000000,0.168749,90.000000,0.0
14,94,10.000000,0.082410,20.000000,0.157672,30.000000,0.094505,40.000000,0.121534,50.000000,0.072867,60.000000,0.0,70.000000,0.051926,80.000000,0.110742,90.000000,0.051759
14,103,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.050308,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
14,112,10.000000,0.0,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.060568,70.000000,0.0,80.000000,0.0,90.000000,0.0
14,124,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.058780,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
14,178,10.000000,0.073270,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
14,220,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.168539,70.000000,0.0,80.000000,0.0,90.000000,0.0
14,252,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.250261,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
14,274,10.000000,0.054925,20.000000,0.0,30.000000,0.0,40.000000,0.0,50.000000,0.0,60.000000,0.0,70.000000,0.0,80.000000,0.0,90.000000,0.0
